frame,timestamp,expressions
4499, 149.933,None
4500, 149.967,None
4501, 150,None
4502, 150.033,None
4503, 150.067,None
4504, 150.1,None
4505, 150.133,None
4506, 150.167,None
4507, 150.2,None
4508, 150.233,None
4509, 150.267,None
4510, 150.3,None
4511, 150.333,None
4512, 150.367,None
4513, 150.4,None
4514, 150.433,Disgust
4515, 150.467,None
4516, 150.5,None
4517, 150.533,None
4518, 150.567,None
4519, 150.6,None
4520, 150.633,None
4521, 150.667,None
4522, 150.7,None
4523, 150.733,None
4524, 150.767,None
4525, 150.8,None
4526, 150.833,None
4527, 150.867,None
4528, 150.9,None
4529, 150.933,None
4530, 150.967,None
4531, 151,None
4532, 151.033,None
4533, 151.067,None
4534, 151.1,Happiness
4535, 151.133,None
4536, 151.167,None
4537, 151.2,None
4538, 151.233,None
4539, 151.267,None
4540, 151.3,None
4541, 151.333,None
4542, 151.367,None
4543, 151.4,None
4544, 151.433,None
4545, 151.467,Happiness
4546, 151.5,None
4547, 151.533,None
4548, 151.567,None
4549, 151.6,None
4550, 151.633,None
4551, 151.667,None
4552, 151.7,None
4553, 151.733,None
4554, 151.767,None
4555, 151.8,None
4556, 151.833,Happiness
4557, 151.867,None
4558, 151.9,None
4559, 151.933,None
4560, 151.967,None
4561, 152,None
4562, 152.033,Happiness
4563, 152.067,Happiness
4564, 152.1,None
4565, 152.133,None
4566, 152.167,None
4567, 152.2,None
4568, 152.233,None
4569, 152.267,None
4570, 152.3,None
4571, 152.333,Disgust
4572, 152.367,None
4573, 152.4,None
4574, 152.433,None
4575, 152.467,None
4576, 152.5,None
4577, 152.533,None
4578, 152.567,None
4579, 152.6,None
4580, 152.633,None
4581, 152.667,None
4582, 152.7,None
4583, 152.733,None
4584, 152.767,None
4585, 152.8,None
4586, 152.833,None
4587, 152.867,None
4588, 152.9,None
4589, 152.933,None
4590, 152.967,None
4591, 153,Anger
4592, 153.033,None
4593, 153.067,None
4594, 153.1,Anger
4595, 153.133,None
4596, 153.167,None
4597, 153.2,None
4598, 153.233,Anger
4599, 153.267,Anger
4600, 153.3,None
4601, 153.333,None
4602, 153.367,None
4603, 153.4,None
4604, 153.433,None
4605, 153.467,Anger
4606, 153.5,None
4607, 153.533,Anger
4608, 153.567,None
4609, 153.6,None
4610, 153.633,None
4611, 153.667,Anger
4612, 153.7,None
4613, 153.733,None
4614, 153.767,None
4615, 153.8,None
4616, 153.833,None
4617, 153.867,None
4618, 153.9,None
4619, 153.933,None
4620, 153.967,None
4621, 154,None
4622, 154.033,None
4623, 154.067,None
4624, 154.1,None
4625, 154.133,None
4626, 154.167,None
4627, 154.2,None
4628, 154.233,None
4629, 154.267,Anger
4630, 154.3,None
4631, 154.333,None
4632, 154.367,None
4633, 154.4,None
4634, 154.433,None
4635, 154.467,None
4636, 154.5,None
4637, 154.533,None
4638, 154.567,None
4639, 154.6,None
4640, 154.633,None
4641, 154.667,None
4642, 154.7,None
4643, 154.733,None
4644, 154.767,Anger
4645, 154.8,None
4646, 154.833,None
4647, 154.867,None
4648, 154.9,None
4649, 154.933,None
4650, 154.967,None
4651, 155,None
4652, 155.033,None
4653, 155.067,None
4654, 155.1,None
4655, 155.133,None
4656, 155.167,Anger
4657, 155.2,None
4658, 155.233,None
4659, 155.267,None
4660, 155.3,Anger
4661, 155.333,None
4662, 155.367,Anger
4663, 155.4,None
4664, 155.433,None
4665, 155.467,None
4666, 155.5,None
4667, 155.533,None
4668, 155.567,None
4669, 155.6,None
4670, 155.633,Anger
4671, 155.667,None
4672, 155.7,Anger
4673, 155.733,None
4674, 155.767,None
4675, 155.8,None
4676, 155.833,"Happiness, Anger"
4677, 155.867,None
4678, 155.9,None
4679, 155.933,None
4680, 155.967,None
4681, 156,Anger
4682, 156.033,None
4683, 156.067,None
4684, 156.1,None
4685, 156.133,None
4686, 156.167,None
4687, 156.2,None
4688, 156.233,None
4689, 156.267,None
4690, 156.3,None
4691, 156.333,None
4692, 156.367,None
4693, 156.4,None
4694, 156.433,None
4695, 156.467,None
4696, 156.5,None
4697, 156.533,None
4698, 156.567,None
4699, 156.6,None
4700, 156.633,None
4701, 156.667,None
4702, 156.7,None
4703, 156.733,None
4704, 156.767,None
4705, 156.8,None
4706, 156.833,None
4707, 156.867,None
4708, 156.9,None
4709, 156.933,None
4710, 156.967,None
4711, 157,None
4712, 157.033,None
4713, 157.067,None
4714, 157.1,None
4715, 157.133,None
4716, 157.167,None
4717, 157.2,None
4718, 157.233,None
4719, 157.267,None
4720, 157.3,None
4721, 157.333,None
4722, 157.367,None
4723, 157.4,None
4724, 157.433,None
4725, 157.467,None
4726, 157.5,None
4727, 157.533,None
4728, 157.567,None
4729, 157.6,None
4730, 157.633,Anger
4731, 157.667,None
4732, 157.7,None
4733, 157.733,None
4734, 157.767,None
4735, 157.8,Happiness
4736, 157.833,None
4737, 157.867,None
4738, 157.9,None
4739, 157.933,None
4740, 157.967,None
4741, 158,None
4742, 158.033,None
4743, 158.067,Anger
4744, 158.1,None
4745, 158.133,None
4746, 158.167,None
4747, 158.2,None
4748, 158.233,None
4749, 158.267,None
4750, 158.3,None
4751, 158.333,None
4752, 158.367,None
4753, 158.4,Anger
4754, 158.433,None
4755, 158.467,None
4756, 158.5,None
4757, 158.533,None
4758, 158.567,None
4759, 158.6,None
4760, 158.633,None
4761, 158.667,None
4762, 158.7,None
4763, 158.733,None
4764, 158.767,None
4765, 158.8,None
4766, 158.833,None
4767, 158.867,None
4768, 158.9,None
4769, 158.933,None
4770, 158.967,None
4771, 159,None
4772, 159.033,None
4773, 159.067,None
4774, 159.1,None
4775, 159.133,None
4776, 159.167,None
4777, 159.2,None
4778, 159.233,None
4779, 159.267,None
4780, 159.3,None
4781, 159.333,None
4782, 159.367,None
4783, 159.4,None
4784, 159.433,None
4785, 159.467,None
4786, 159.5,None
4787, 159.533,Anger
4788, 159.567,None
4789, 159.6,None
4790, 159.633,None
4791, 159.667,None
4792, 159.7,None
4793, 159.733,Anger
4794, 159.767,None
4795, 159.8,None
4796, 159.833,None
4797, 159.867,None
4798, 159.9,None
4799, 159.933,None
4800, 159.967,None
4801, 160,None
4802, 160.033,None
4803, 160.067,None
4804, 160.1,Anger
4805, 160.133,Anger
4806, 160.167,None
4807, 160.2,None
4808, 160.233,None
4809, 160.267,None
4810, 160.3,Anger
4811, 160.333,Anger
4812, 160.367,Anger
4813, 160.4,None
4814, 160.433,None
4815, 160.467,None
4816, 160.5,None
4817, 160.533,None
4818, 160.567,None
4819, 160.6,None
4820, 160.633,None
4821, 160.667,None
4822, 160.7,None
4823, 160.733,None
4824, 160.767,None
4825, 160.8,None
4826, 160.833,None
4827, 160.867,None
4828, 160.9,None
4829, 160.933,Disgust
4830, 160.967,Disgust
4831, 161,None
4832, 161.033,None
4833, 161.067,None
4834, 161.1,None
4835, 161.133,None
4836, 161.167,None
4837, 161.2,None
4838, 161.233,None
4839, 161.267,None
4840, 161.3,None
4841, 161.333,None
4842, 161.367,None
4843, 161.4,None
4844, 161.433,None
4845, 161.467,None
4846, 161.5,None
4847, 161.533,None
4848, 161.567,None
4849, 161.6,None
4850, 161.633,None
4851, 161.667,None
4852, 161.7,None
4853, 161.733,None
4854, 161.767,None
4855, 161.8,None
4856, 161.833,None
4857, 161.867,None
4858, 161.9,None
4859, 161.933,None
4860, 161.967,None
4861, 162,None
4862, 162.033,None
4863, 162.067,None
4864, 162.1,Anger
4865, 162.133,None
4866, 162.167,None
4867, 162.2,None
4868, 162.233,None
4869, 162.267,None
4870, 162.3,None
4871, 162.333,None
4872, 162.367,None
4873, 162.4,None
4874, 162.433,None
4875, 162.467,None
4876, 162.5,None
4877, 162.533,None
4878, 162.567,None
4879, 162.6,None
4880, 162.633,None
4881, 162.667,Anger
4882, 162.7,None
4883, 162.733,None
4884, 162.767,Anger
4885, 162.8,None
4886, 162.833,None
4887, 162.867,None
4888, 162.9,None
4889, 162.933,None
4890, 162.967,None
4891, 163,None
4892, 163.033,None
4893, 163.067,None
4894, 163.1,None
4895, 163.133,None
4896, 163.167,None
4897, 163.2,None
4898, 163.233,None
4899, 163.267,None
4900, 163.3,None
4901, 163.333,None
4902, 163.367,None
4903, 163.4,None
4904, 163.433,None
4905, 163.467,None
4906, 163.5,None
4907, 163.533,None
4908, 163.567,None
4909, 163.6,None
4910, 163.633,None
4911, 163.667,None
4912, 163.7,None
4913, 163.733,None
4914, 163.767,None
4915, 163.8,None
4916, 163.833,None
4917, 163.867,None
4918, 163.9,None
4919, 163.933,None
4920, 163.967,None
4921, 164,Anger
4922, 164.033,None
4923, 164.067,None
4924, 164.1,None
4925, 164.133,None
4926, 164.167,None
4927, 164.2,None
4928, 164.233,None
4929, 164.267,None
4930, 164.3,None
4931, 164.333,None
4932, 164.367,Anger
4933, 164.4,None
4934, 164.433,None
4935, 164.467,None
4936, 164.5,None
4937, 164.533,None
4938, 164.567,None
4939, 164.6,None
4940, 164.633,None
4941, 164.667,None
4942, 164.7,None
4943, 164.733,None
4944, 164.767,None
4945, 164.8,None
4946, 164.833,None
4947, 164.867,None
4948, 164.9,None
4949, 164.933,None
4950, 164.967,Sadness
4951, 165,None
4952, 165.033,None
4953, 165.067,None
4954, 165.1,None
4955, 165.133,None
4956, 165.167,None
4957, 165.2,None
4958, 165.233,None
4959, 165.267,None
4960, 165.3,None
4961, 165.333,None
4962, 165.367,None
4963, 165.4,Disgust
4964, 165.433,Disgust
4965, 165.467,None
4966, 165.5,Disgust
4967, 165.533,Disgust
4968, 165.567,Disgust
4969, 165.6,None
4970, 165.633,None
4971, 165.667,None
4972, 165.7,None
4973, 165.733,None
4974, 165.767,None
4975, 165.8,Disgust
4976, 165.833,None
4977, 165.867,None
4978, 165.9,Disgust
4979, 165.933,None
4980, 165.967,None
4981, 166,None
4982, 166.033,None
4983, 166.067,None
4984, 166.1,None
4985, 166.133,None
4986, 166.167,None
4987, 166.2,None
4988, 166.233,None
4989, 166.267,None
4990, 166.3,None
4991, 166.333,None
4992, 166.367,None
4993, 166.4,None
4994, 166.433,None
4995, 166.467,None
4996, 166.5,None
4997, 166.533,None
4998, 166.567,None
4999, 166.6,None
5000, 166.633,None
5001, 166.667,None
5002, 166.7,None
5003, 166.733,None
5004, 166.767,None
5005, 166.8,None
5006, 166.833,None
5007, 166.867,None
5008, 166.9,None
5009, 166.933,None
5010, 166.967,None
5011, 167,None
5012, 167.033,None
5013, 167.067,None
5014, 167.1,Happiness
5015, 167.133,None
5016, 167.167,Happiness
5017, 167.2,Surprise
5018, 167.233,None
5019, 167.267,None
5020, 167.3,None
5021, 167.333,None
5022, 167.367,None
5023, 167.4,None
5024, 167.433,None
5025, 167.467,None
5026, 167.5,None
5027, 167.533,None
5028, 167.567,None
5029, 167.6,None
5030, 167.633,None
5031, 167.667,Happiness
5032, 167.7,None
5033, 167.733,None
5034, 167.767,None
5035, 167.8,None
5036, 167.833,None
5037, 167.867,None
5038, 167.9,None
5039, 167.933,None
5040, 167.967,None
5041, 168,None
5042, 168.033,Happiness
5043, 168.067,None
5044, 168.1,Happiness
5045, 168.133,Happiness
5046, 168.167,Happiness
5047, 168.2,Happiness
5048, 168.233,None
5049, 168.267,None
5050, 168.3,Happiness
5051, 168.333,Happiness
5052, 168.367,None
5053, 168.4,None
5054, 168.433,None
5055, 168.467,None
5056, 168.5,None
5057, 168.533,Happiness
5058, 168.567,None
5059, 168.6,None
5060, 168.633,None
5061, 168.667,Happiness
5062, 168.7,None
5063, 168.733,"Happiness, Disgust"
5064, 168.767,None
5065, 168.8,Happiness
5066, 168.833,None
5067, 168.867,None
5068, 168.9,Happiness
5069, 168.933,Happiness
5070, 168.967,None
5071, 169,None
5072, 169.033,None
5073, 169.067,None
5074, 169.1,None
5075, 169.133,None
5076, 169.167,None
5077, 169.2,None
5078, 169.233,Happiness
5079, 169.267,Happiness
5080, 169.3,Happiness
5081, 169.333,Happiness
5082, 169.367,None
5083, 169.4,Happiness
5084, 169.433,Happiness
5085, 169.467,Happiness
5086, 169.5,Happiness
5087, 169.533,None
5088, 169.567,None
5089, 169.6,None
5090, 169.633,None
5091, 169.667,None
5092, 169.7,None
5093, 169.733,Happiness
5094, 169.767,None
5095, 169.8,"Sadness, Disgust"
5096, 169.833,None
5097, 169.867,None
5098, 169.9,None
5099, 169.933,None
5100, 169.967,None
5101, 170,None
5102, 170.033,None
5103, 170.067,None
5104, 170.1,None
5105, 170.133,None
5106, 170.167,Happiness
5107, 170.2,None
5108, 170.233,None
5109, 170.267,Disgust
5110, 170.3,"Happiness, Disgust"
5111, 170.333,Disgust
5112, 170.367,None
5113, 170.4,Disgust
5114, 170.433,None
5115, 170.467,None
5116, 170.5,None
5117, 170.533,None
5118, 170.567,None
5119, 170.6,None
5120, 170.633,None
5121, 170.667,None
5122, 170.7,None
5123, 170.733,None
5124, 170.767,None
5125, 170.8,None
5126, 170.833,None
5127, 170.867,Disgust
5128, 170.9,None
5129, 170.933,None
5130, 170.967,None
5131, 171,None
5132, 171.033,None
5133, 171.067,None
5134, 171.1,None
5135, 171.133,None
5136, 171.167,"Happiness, Disgust"
5137, 171.2,None
5138, 171.233,None
5139, 171.267,None
5140, 171.3,None
5141, 171.333,None
5142, 171.367,None
5143, 171.4,None
5144, 171.433,None
5145, 171.467,None
5146, 171.5,Happiness
5147, 171.533,None
5148, 171.567,None
5149, 171.6,None
5150, 171.633,None
5151, 171.667,Happiness
5152, 171.7,Happiness
5153, 171.733,Happiness
5154, 171.767,Happiness
5155, 171.8,None
5156, 171.833,None
5157, 171.867,None
5158, 171.9,None
5159, 171.933,None
5160, 171.967,None
5161, 172,None
5162, 172.033,None
5163, 172.067,Happiness
5164, 172.1,None
5165, 172.133,Happiness
5166, 172.167,None
5167, 172.2,None
5168, 172.233,None
5169, 172.267,None
5170, 172.3,None
5171, 172.333,None
5172, 172.367,None
5173, 172.4,None
5174, 172.433,None
5175, 172.467,None
5176, 172.5,None
5177, 172.533,None
5178, 172.567,None
5179, 172.6,None
5180, 172.633,None
5181, 172.667,None
5182, 172.7,None
5183, 172.733,None
5184, 172.767,None
5185, 172.8,None
5186, 172.833,None
5187, 172.867,None
5188, 172.9,None
5189, 172.933,None
5190, 172.967,None
5191, 173,None
5192, 173.033,None
5193, 173.067,None
5194, 173.1,None
5195, 173.133,None
5196, 173.167,None
5197, 173.2,None
5198, 173.233,None
5199, 173.267,None
5200, 173.3,None
5201, 173.333,None
5202, 173.367,None
5203, 173.4,None
5204, 173.433,None
5205, 173.467,None
5206, 173.5,None
5207, 173.533,None
5208, 173.567,None
5209, 173.6,None
5210, 173.633,None
5211, 173.667,None
5212, 173.7,None
5213, 173.733,None
5214, 173.767,None
5215, 173.8,None
5216, 173.833,None
5217, 173.867,None
5218, 173.9,None
5219, 173.933,None
5220, 173.967,None
5221, 174,None
5222, 174.033,None
5223, 174.067,None
5224, 174.1,None
5225, 174.133,None
5226, 174.167,None
5227, 174.2,None
5228, 174.233,None
5229, 174.267,None
5230, 174.3,None
5231, 174.333,None
5232, 174.367,None
5233, 174.4,None
5234, 174.433,None
5235, 174.467,None
5236, 174.5,None
5237, 174.533,None
5238, 174.567,None
5239, 174.6,None
5240, 174.633,None
5241, 174.667,None
5242, 174.7,None
5243, 174.733,None
5244, 174.767,None
5245, 174.8,None
5246, 174.833,None
5247, 174.867,None
5248, 174.9,None
5249, 174.933,None
5250, 174.967,None
5251, 175,None
5252, 175.033,None
5253, 175.067,None
5254, 175.1,None
5255, 175.133,None
5256, 175.167,None
5257, 175.2,None
5258, 175.233,None
5259, 175.267,None
5260, 175.3,None
5261, 175.333,None
5262, 175.367,None
5263, 175.4,None
5264, 175.433,None
5265, 175.467,None
5266, 175.5,None
5267, 175.533,None
5268, 175.567,None
5269, 175.6,None
5270, 175.633,Anger
5271, 175.667,None
5272, 175.7,None
5273, 175.733,None
5274, 175.767,None
5275, 175.8,None
5276, 175.833,None
5277, 175.867,None
5278, 175.9,None
5279, 175.933,None
5280, 175.967,None
5281, 176,None
5282, 176.033,None
5283, 176.067,None
5284, 176.1,None
5285, 176.133,None
5286, 176.167,None
5287, 176.2,None
5288, 176.233,None
5289, 176.267,None
5290, 176.3,None
5291, 176.333,None
5292, 176.367,None
5293, 176.4,None
5294, 176.433,None
5295, 176.467,None
5296, 176.5,None
5297, 176.533,None
5298, 176.567,None
5299, 176.6,None
5300, 176.633,None
5301, 176.667,None
5302, 176.7,None
5303, 176.733,None
5304, 176.767,None
5305, 176.8,None
5306, 176.833,None
5307, 176.867,None
5308, 176.9,Anger
5309, 176.933,Anger
5310, 176.967,Disgust
5311, 177,None
5312, 177.033,None
5313, 177.067,None
5314, 177.1,None
5315, 177.133,None
5316, 177.167,None
5317, 177.2,None
5318, 177.233,None
5319, 177.267,Anger
5320, 177.3,None
5321, 177.333,Anger
5322, 177.367,Anger
5323, 177.4,None
5324, 177.433,None
5325, 177.467,None
5326, 177.5,None
5327, 177.533,None
5328, 177.567,None
5329, 177.6,Anger
5330, 177.633,Anger
5331, 177.667,Disgust
5332, 177.7,None
5333, 177.733,None
5334, 177.767,None
5335, 177.8,None
5336, 177.833,None
5337, 177.867,None
5338, 177.9,Disgust
5339, 177.933,None
5340, 177.967,Disgust
5341, 178,None
5342, 178.033,None
5343, 178.067,Disgust
5344, 178.1,Disgust
5345, 178.133,None
5346, 178.167,None
5347, 178.2,None
5348, 178.233,None
5349, 178.267,None
5350, 178.3,"Sadness, Disgust"
5351, 178.333,None
5352, 178.367,"Sadness, Disgust"
5353, 178.4,None
5354, 178.433,"Sadness, Disgust"
5355, 178.467,Disgust
5356, 178.5,Sadness
5357, 178.533,None
5358, 178.567,None
5359, 178.6,None
5360, 178.633,None
5361, 178.667,None
5362, 178.7,None
5363, 178.733,None
5364, 178.767,Happiness
5365, 178.8,Happiness
5366, 178.833,Happiness
5367, 178.867,Happiness
5368, 178.9,None
5369, 178.933,Happiness
5370, 178.967,None
5371, 179,None
5372, 179.033,None
5373, 179.067,None
5374, 179.1,None
5375, 179.133,None
5376, 179.167,None
5377, 179.2,None
5378, 179.233,None
5379, 179.267,None
5380, 179.3,None
5381, 179.333,None
5382, 179.367,None
5383, 179.4,None
5384, 179.433,None
5385, 179.467,None
5386, 179.5,None
5387, 179.533,None
5388, 179.567,None
5389, 179.6,None
5390, 179.633,None
5391, 179.667,None
5392, 179.7,None
5393, 179.733,None
5394, 179.767,None
5395, 179.8,None
5396, 179.833,None
5397, 179.867,None
5398, 179.9,None
5399, 179.933,None
5400, 179.967,None
5401, 180,None
5402, 180.033,Anger
5403, 180.067,None
5404, 180.1,None
5405, 180.133,None
5406, 180.167,None
5407, 180.2,None
5408, 180.233,None
5409, 180.267,None
5410, 180.3,None
5411, 180.333,None
5412, 180.367,None
5413, 180.4,None
5414, 180.433,None
5415, 180.467,None
5416, 180.5,None
5417, 180.533,None
5418, 180.567,None
5419, 180.6,None
5420, 180.633,None
5421, 180.667,None
5422, 180.7,None
5423, 180.733,None
5424, 180.767,None
5425, 180.8,Anger
5426, 180.833,None
5427, 180.867,Anger
5428, 180.9,None
5429, 180.933,None
5430, 180.967,None
5431, 181,None
5432, 181.033,Anger
5433, 181.067,Anger
5434, 181.1,None
5435, 181.133,None
5436, 181.167,Anger
5437, 181.2,Anger
5438, 181.233,Anger
5439, 181.267,None
5440, 181.3,None
5441, 181.333,None
5442, 181.367,None
5443, 181.4,None
5444, 181.433,None
5445, 181.467,None
5446, 181.5,None
5447, 181.533,None
5448, 181.567,None
5449, 181.6,None
5450, 181.633,None
5451, 181.667,None
5452, 181.7,None
5453, 181.733,None
5454, 181.767,None
5455, 181.8,None
5456, 181.833,None
5457, 181.867,Anger
5458, 181.9,None
5459, 181.933,None
5460, 181.967,None
5461, 182,None
5462, 182.033,None
5463, 182.067,None
5464, 182.1,None
5465, 182.133,None
5466, 182.167,None
5467, 182.2,Anger
5468, 182.233,Anger
5469, 182.267,Anger
5470, 182.3,None
5471, 182.333,None
5472, 182.367,None
5473, 182.4,None
5474, 182.433,None
5475, 182.467,None
5476, 182.5,None
5477, 182.533,None
5478, 182.567,Anger
5479, 182.6,None
5480, 182.633,None
5481, 182.667,Anger
5482, 182.7,None
5483, 182.733,None
5484, 182.767,None
5485, 182.8,None
5486, 182.833,None
5487, 182.867,None
5488, 182.9,None
5489, 182.933,Anger
5490, 182.967,Anger
5491, 183,None
5492, 183.033,Anger
5493, 183.067,Anger
5494, 183.1,Anger
5495, 183.133,Anger
5496, 183.167,None
5497, 183.2,Anger
5498, 183.233,None
5499, 183.267,None
5500, 183.3,None
5501, 183.333,None
5502, 183.367,None
5503, 183.4,None
5504, 183.433,None
5505, 183.467,None
5506, 183.5,None
5507, 183.533,None
5508, 183.567,None
5509, 183.6,None
5510, 183.633,None
5511, 183.667,Anger
5512, 183.7,None
5513, 183.733,None
5514, 183.767,None
5515, 183.8,None
5516, 183.833,None
5517, 183.867,None
5518, 183.9,None
5519, 183.933,None
5520, 183.967,None
5521, 184,None
5522, 184.033,None
5523, 184.067,Anger
5524, 184.1,None
5525, 184.133,Anger
5526, 184.167,Anger
5527, 184.2,Anger
5528, 184.233,None
5529, 184.267,Anger
5530, 184.3,None
5531, 184.333,None
5532, 184.367,Anger
5533, 184.4,Anger
5534, 184.433,None
5535, 184.467,None
5536, 184.5,Anger
5537, 184.533,None
5538, 184.567,None
5539, 184.6,None
5540, 184.633,None
5541, 184.667,None
5542, 184.7,None
5543, 184.733,None
5544, 184.767,Anger
5545, 184.8,None
5546, 184.833,None
5547, 184.867,None
5548, 184.9,None
5549, 184.933,None
5550, 184.967,None
5551, 185,None
5552, 185.033,None
5553, 185.067,None
5554, 185.1,None
5555, 185.133,None
5556, 185.167,None
5557, 185.2,None
5558, 185.233,None
5559, 185.267,None
5560, 185.3,None
5561, 185.333,None
5562, 185.367,None
5563, 185.4,Anger
5564, 185.433,Anger
5565, 185.467,None
5566, 185.5,Anger
5567, 185.533,None
5568, 185.567,None
5569, 185.6,None
5570, 185.633,None
5571, 185.667,Anger
5572, 185.7,None
5573, 185.733,Anger
5574, 185.767,Anger
5575, 185.8,None
5576, 185.833,None
5577, 185.867,None
5578, 185.9,None
5579, 185.933,None
5580, 185.967,None
5581, 186,None
5582, 186.033,None
5583, 186.067,None
5584, 186.1,None
5585, 186.133,None
5586, 186.167,None
5587, 186.2,None
5588, 186.233,None
5589, 186.267,None
5590, 186.3,None
5591, 186.333,None
5592, 186.367,None
5593, 186.4,None
5594, 186.433,None
5595, 186.467,None
5596, 186.5,None
5597, 186.533,None
5598, 186.567,None
5599, 186.6,None
5600, 186.633,None
5601, 186.667,None
5602, 186.7,None
5603, 186.733,None
5604, 186.767,None
5605, 186.8,None
5606, 186.833,None
5607, 186.867,None
5608, 186.9,Anger
5609, 186.933,None
5610, 186.967,None
5611, 187,None
5612, 187.033,Anger
5613, 187.067,None
5614, 187.1,Anger
5615, 187.133,None
5616, 187.167,None
5617, 187.2,None
5618, 187.233,None
5619, 187.267,None
5620, 187.3,Anger
5621, 187.333,None
5622, 187.367,None
5623, 187.4,Anger
5624, 187.433,None
5625, 187.467,None
5626, 187.5,Anger
5627, 187.533,None
5628, 187.567,Anger
5629, 187.6,None
5630, 187.633,None
5631, 187.667,Anger
5632, 187.7,None
5633, 187.733,None
5634, 187.767,None
5635, 187.8,None
5636, 187.833,Anger
5637, 187.867,None
5638, 187.9,None
5639, 187.933,None
5640, 187.967,None
5641, 188,None
5642, 188.033,None
5643, 188.067,None
5644, 188.1,None
5645, 188.133,None
5646, 188.167,None
5647, 188.2,None
5648, 188.233,None
5649, 188.267,None
5650, 188.3,Anger
5651, 188.333,None
5652, 188.367,None
5653, 188.4,None
5654, 188.433,None
5655, 188.467,None
5656, 188.5,None
5657, 188.533,None
5658, 188.567,None
5659, 188.6,None
5660, 188.633,None
5661, 188.667,None
5662, 188.7,None
5663, 188.733,None
5664, 188.767,None
5665, 188.8,None
5666, 188.833,None
5667, 188.867,None
5668, 188.9,None
5669, 188.933,None
5670, 188.967,None
5671, 189,None
5672, 189.033,Anger
5673, 189.067,Anger
5674, 189.1,None
5675, 189.133,None
5676, 189.167,None
5677, 189.2,None
5678, 189.233,None
5679, 189.267,None
5680, 189.3,None
5681, 189.333,None
5682, 189.367,None
5683, 189.4,None
5684, 189.433,None
5685, 189.467,None
5686, 189.5,None
5687, 189.533,None
5688, 189.567,None
5689, 189.6,None
5690, 189.633,None
5691, 189.667,None
5692, 189.7,None
5693, 189.733,None
5694, 189.767,None
5695, 189.8,None
5696, 189.833,None
5697, 189.867,None
5698, 189.9,None
5699, 189.933,None
5700, 189.967,None
5701, 190,None
5702, 190.033,None
5703, 190.067,None
5704, 190.1,None
5705, 190.133,None
5706, 190.167,None
5707, 190.2,None
5708, 190.233,None
5709, 190.267,Happiness
5710, 190.3,None
5711, 190.333,None
5712, 190.367,None
5713, 190.4,None
5714, 190.433,None
5715, 190.467,None
5716, 190.5,None
5717, 190.533,None
5718, 190.567,None
5719, 190.6,None
5720, 190.633,None
5721, 190.667,None
5722, 190.7,None
5723, 190.733,None
5724, 190.767,None
5725, 190.8,None
5726, 190.833,None
5727, 190.867,None
5728, 190.9,None
5729, 190.933,None
5730, 190.967,None
5731, 191,None
5732, 191.033,None
5733, 191.067,None
5734, 191.1,None
5735, 191.133,None
5736, 191.167,None
5737, 191.2,None
5738, 191.233,None
5739, 191.267,None
5740, 191.3,None
5741, 191.333,None
5742, 191.367,None
5743, 191.4,None
5744, 191.433,None
5745, 191.467,None
5746, 191.5,None
5747, 191.533,None
5748, 191.567,None
5749, 191.6,None
5750, 191.633,Anger
5751, 191.667,None
5752, 191.7,None
5753, 191.733,None
5754, 191.767,Anger
5755, 191.8,None
5756, 191.833,Anger
5757, 191.867,Anger
5758, 191.9,None
5759, 191.933,None
5760, 191.967,None
5761, 192,None
5762, 192.033,None
5763, 192.067,None
5764, 192.1,None
5765, 192.133,None
5766, 192.167,None
5767, 192.2,None
5768, 192.233,None
5769, 192.267,None
5770, 192.3,Anger
5771, 192.333,None
5772, 192.367,None
5773, 192.4,None
5774, 192.433,None
5775, 192.467,None
5776, 192.5,None
5777, 192.533,None
5778, 192.567,None
5779, 192.6,None
5780, 192.633,None
5781, 192.667,None
5782, 192.7,None
5783, 192.733,None
5784, 192.767,None
5785, 192.8,None
5786, 192.833,None
5787, 192.867,None
5788, 192.9,None
5789, 192.933,None
5790, 192.967,None
5791, 193,None
5792, 193.033,None
5793, 193.067,None
5794, 193.1,Anger
5795, 193.133,None
5796, 193.167,None
5797, 193.2,None
5798, 193.233,None
5799, 193.267,None
5800, 193.3,None
5801, 193.333,None
5802, 193.367,None
5803, 193.4,None
5804, 193.433,None
5805, 193.467,None
5806, 193.5,None
5807, 193.533,None
5808, 193.567,None
5809, 193.6,None
5810, 193.633,None
5811, 193.667,None
5812, 193.7,None
5813, 193.733,None
5814, 193.767,None
5815, 193.8,None
5816, 193.833,None
5817, 193.867,None
5818, 193.9,None
5819, 193.933,None
5820, 193.967,Anger
5821, 194,None
5822, 194.033,None
5823, 194.067,Anger
5824, 194.1,None
5825, 194.133,None
5826, 194.167,None
5827, 194.2,None
5828, 194.233,None
5829, 194.267,None
5830, 194.3,None
5831, 194.333,None
5832, 194.367,None
5833, 194.4,None
5834, 194.433,None
5835, 194.467,Anger
5836, 194.5,None
5837, 194.533,None
5838, 194.567,None
5839, 194.6,None
5840, 194.633,None
5841, 194.667,None
5842, 194.7,None
5843, 194.733,None
5844, 194.767,None
5845, 194.8,None
5846, 194.833,None
5847, 194.867,None
5848, 194.9,None
5849, 194.933,None
5850, 194.967,None
5851, 195,None
5852, 195.033,None
5853, 195.067,None
5854, 195.1,None
5855, 195.133,None
5856, 195.167,None
5857, 195.2,None
5858, 195.233,None
